datetime,tempmax,tempmin,T,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2/20/2017,28.9,14.4,20.7,28.4,14.4,20.6,14.8,72.74,0,,0,,0,0,,16,116.4,1019.6,20.6,13.3,,,0,,2017-02-20T07:02:45,2017-02-20T18:24:37,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,72211012842,KTPA,72202192816,KVDF"
2/21/2017,26.1,18.5,21.5,26.1,18.5,21.5,16.1,72.53,0,,0,,0,0,29.5,17.3,128.7,1017,45.7,15.8,,,0,,2017-02-21T07:01:50,2017-02-21T18:25:17,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/22/2017,23.1,15.3,19.4,23.1,15.3,19.3,16.6,84.54,20.41,,37.5,,0,0,52,32,102.4,1006.9,66.6,13.8,,,0,,2017-02-22T07:00:55,2017-02-22T18:25:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/23/2017,27,14.1,20.4,27.8,14.1,20.6,16.5,79.8,1.51,,16.67,,0,0,37.9,24.7,112.4,1004.5,68.1,14.5,,,0,,2017-02-23T06:59:58,2017-02-23T18:26:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/24/2017,28.3,18.2,22.1,29.1,18.2,22.2,17.9,78.22,0,,0,,0,0,31.7,17.2,149.9,1009.7,60.8,16,,,0,,2017-02-24T06:59:01,2017-02-24T18:27:16,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/25/2017,27,18.8,21.8,27.2,18.8,21.8,17.5,78.59,0,,0,,0,0,36.6,20,243.8,1013.3,54.4,14.6,,,0,,2017-02-25T06:58:03,2017-02-25T18:27:55,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/26/2017,27.1,13.9,20.3,26.4,13.9,20.2,6.6,48.33,0,,0,,0,0,33.5,18.6,108.6,1020.3,4.5,15.6,,,0,,2017-02-26T06:57:04,2017-02-26T18:28:34,1,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/27/2017,29.5,15.3,22.1,30.1,15.3,22.3,15.3,66.47,0,,0,,0,0,38.9,21.8,124,1022.9,18.7,16,,,0,,2017-02-27T06:56:05,2017-02-27T18:29:12,0,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
2/28/2017,30.2,19.9,24.2,31.4,19.9,24.6,19.2,75.24,0,,0,,0,0,25.9,17.4,143,1023.5,45.6,15,,,0,,2017-02-28T06:55:05,2017-02-28T18:29:50,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/1/2017,29.4,19.7,24,30,19.7,24.2,18.7,74.18,0,,0,,0,0,,15.9,178.5,1020.3,34.3,15,,,0,,2017-03-01T06:54:04,2017-03-01T18:30:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/2/2017,28.5,19.8,22.9,29.6,19.8,23.2,19,79.65,0,,0,,0,0,33.5,20.2,212.6,1019.2,51.4,14.5,,,0,,2017-03-02T06:53:02,2017-03-02T18:31:04,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/3/2017,24.9,13.5,19,24.9,13.5,19,6.9,46.68,0,,0,,0,0,38.1,25.2,33.9,1027,23.3,16,,,0,,2017-03-03T06:52:00,2017-03-03T18:31:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/4/2017,25.2,10.9,18.2,25.2,10.9,18.2,5.2,44.1,0,,0,,0,0,35.8,23.2,55.3,1029.9,17.3,16,,,0,,2017-03-04T06:50:58,2017-03-04T18:32:17,0.19,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/5/2017,24.7,15.2,19.8,24.7,15.2,19.8,10.3,57.16,0,,0,,0,0,42.4,24.9,72.4,1028.5,54.1,16,,,0,,2017-03-05T06:49:54,2017-03-05T18:32:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/6/2017,25.2,15.2,20.1,25.2,15.2,20.1,10.8,56.65,0,,0,,0,0,41.2,23.4,86.9,1027.1,44.3,15.9,,,0,,2017-03-06T06:48:51,2017-03-06T18:33:29,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/7/2017,27.4,14.8,21.3,27.1,14.8,21.3,13,61.35,0,,0,,0,0,34.2,23.4,108.5,1025.6,40.5,15.8,,,0,,2017-03-07T06:47:46,2017-03-07T18:34:04,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/8/2017,27.5,17,22,27.6,17,22.1,16.2,71.14,0,,0,,0,0,38.9,17.9,179.3,1025.4,42.5,15.9,,,0,,2017-03-08T06:46:42,2017-03-08T18:34:39,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/9/2017,28.3,17,21.8,28.5,17,21.8,16.2,73.59,0,,0,,0,0,29.3,21.1,168.2,1023,19.7,14.7,,,0,,2017-03-09T06:45:36,2017-03-09T18:35:14,0.45,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/10/2017,26.3,16.6,21.3,26.3,16.6,21.3,16.8,77.49,0,,0,,0,0,33.8,22.9,286.2,1019.9,29.7,15.2,,,0,,2017-03-10T06:44:31,2017-03-10T18:35:49,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/11/2017,28.7,16.1,22.2,27.5,16.1,22,12.9,61.02,0,,0,,0,0,27.7,17.7,175.8,1019.7,19.4,15.4,,,0,,2017-03-11T06:43:25,2017-03-11T18:36:23,0.49,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/12/2017,26.1,18.9,22.1,26.1,18.9,22.1,15.5,67.49,0,,0,,0,0,35.6,21.2,134.7,1018.2,58.8,16,,,0,,2017-03-12T07:42:19,2017-03-12T19:36:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/13/2017,23.8,16.9,19.9,23.8,16.9,19.9,17,83.25,25.52,,20.83,,0,0,50,25.2,89.7,1015.1,65.2,14.5,,,0,,2017-03-13T07:41:12,2017-03-13T19:37:31,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/14/2017,21.4,15.6,17.9,21.4,15.6,17.9,11.8,68.63,0,,0,,0,0,43.7,26.9,302,1015.1,80,15.9,,,0,,2017-03-14T07:40:05,2017-03-14T19:38:05,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/15/2017,15.4,8.8,12.3,15.4,6.2,12.1,3.6,56.69,0,,0,,0,0,33.5,20.9,222.4,1022.7,29.8,16,,,0,,2017-03-15T07:38:58,2017-03-15T19:38:38,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/16/2017,18.8,4.4,11.2,18.8,2.4,10.3,-3.1,40.05,0,,0,,0,0,29.5,15.5,116.8,1027.5,1.3,16,,,0,,2017-03-16T07:37:51,2017-03-16T19:39:11,0.57,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/17/2017,23.1,7.6,14.4,23.1,6.2,14.1,1.8,47.43,0,,0,,0,0,,12.5,98.5,1028.2,8.6,15.9,,,0,,2017-03-17T07:36:43,2017-03-17T19:39:44,0.61,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/18/2017,24.4,9.8,16.9,24.4,9.8,17,9.4,63.91,0,,0,,0,0,37.1,17,151,1025.9,1.3,15.7,,,0,,2017-03-18T07:35:35,2017-03-18T19:40:17,0.65,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/19/2017,25,16,19.6,25,16,19.6,10.4,61.2,0,,0,,0,0,35.5,23.9,287.9,1021.9,19.4,15.8,,,0,,2017-03-19T07:34:27,2017-03-19T19:40:50,0.7,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/20/2017,24.7,9.6,17.3,24.7,9.6,17.3,7.3,56.02,0,,0,,0,0,33.5,17,162.4,1022.6,0.6,16,,,0,,2017-03-20T07:33:19,2017-03-20T19:41:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/21/2017,25.7,11.1,18.6,25.7,11.1,18.6,11.1,63.96,0,,0,,0,0,,15.4,163,1021.4,2.5,16,,,0,,2017-03-21T07:32:11,2017-03-21T19:41:55,0.79,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/22/2017,26.7,15.8,20.9,27.5,15.8,21,16.3,76.33,0,,0,,0,0,40.7,19.1,305.3,1019.4,22.2,15.4,,,0,,2017-03-22T07:31:03,2017-03-22T19:42:27,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/23/2017,29.1,18.3,22.7,29,18.3,22.7,16.7,71.56,0,,0,,0,0,46.6,26.2,82,1022.9,38.7,14.3,,,0,,2017-03-23T07:29:55,2017-03-23T19:43:00,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/24/2017,27.2,16.5,21.8,26.8,16.5,21.7,13,60.64,0,,0,,0,0,38.9,22.1,81.1,1025.5,22.8,15.9,,,0,,2017-03-24T07:28:46,2017-03-24T19:43:32,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/25/2017,29.1,17.3,22.3,28.4,17.3,22.2,13.9,61.19,0,,0,,0,0,27.7,14.7,137.8,1022.2,35.8,15.6,,,0,,2017-03-25T07:27:38,2017-03-25T19:44:04,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/26/2017,29.5,17.7,23.2,28.9,17.7,23.1,15.9,66.02,0,,0,,0,0,35.3,15.3,153.7,1019.7,36.8,15.7,,,0,,2017-03-26T07:26:30,2017-03-26T19:44:36,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/27/2017,29,17.7,23.1,28.5,17.7,23.1,15.5,64.42,0,,0,,0,0,61.2,14.4,180.2,1018.3,16.9,15.8,,,0,,2017-03-27T07:25:22,2017-03-27T19:45:08,1,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/28/2017,28.9,17.4,22.9,28.6,17.4,22.9,15.9,67.12,0,,0,,0,0,27.7,17.6,170,1017.2,7.9,15.6,,,0,,2017-03-28T07:24:14,2017-03-28T19:45:40,0,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/29/2017,31.1,17.6,23.5,30.7,17.6,23.6,17.1,70.07,0,,0,,0,0,29.5,19.1,194.3,1016.6,28.4,15.5,,,0,,2017-03-29T07:23:06,2017-03-29T19:46:12,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/30/2017,29.2,19.3,23.8,30,19.3,24.1,17.9,71.06,0,,0,,0,0,39,25.7,147.6,1015,17.3,15.3,,,0,,2017-03-30T07:21:58,2017-03-30T19:46:43,0.04,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
3/31/2017,28,20.5,23.6,29.4,20.5,24,19.5,78.92,0.87,,8.33,,0,0,41.6,32.6,188.1,1013.1,43.4,15.9,,,0,,2017-03-31T07:20:51,2017-03-31T19:47:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/1/2017,29.3,18.9,24.1,29.8,18.9,24.3,18.3,72.31,0,,0,,0,0,,17.3,240.7,1016.2,35.5,15,,,0,,2017-04-01T07:19:43,2017-04-01T19:47:47,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/2/2017,31.4,17.7,24.6,32.8,17.7,25.1,17.9,68.61,0,,0,,0,0,,13.1,148.3,1016.9,34.8,14.9,,,0,,2017-04-02T07:18:36,2017-04-02T19:48:19,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/3/2017,32.4,23,26.6,33.8,23,27.2,20.5,71.37,0,,0,,0,0,48.2,35.8,164.3,1014.3,32.5,15.5,,,0,,2017-04-03T07:17:29,2017-04-03T19:48:51,0.23,Partially cloudy,Partly cloudy throughout the day.,wind,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/4/2017,30.2,23,26.1,34.7,23,27.5,21.8,77.51,0,,0,,0,0,37.1,28.3,166.9,1013.9,42.1,15.7,,,0,,2017-04-04T07:16:23,2017-04-04T19:49:23,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,72211012842,KTPA,72202192816,KVDF"
4/5/2017,31.7,22.3,26.2,34.8,22.3,27.5,22,78.63,0,,0,,0,0,47.2,30.6,173.5,1014.6,39.9,14.3,,,0,,2017-04-05T07:15:16,2017-04-05T19:49:55,0.34,Partially cloudy,Partly cloudy throughout the day.,wind,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/6/2017,25.4,18.6,22.9,25.4,18.6,22.9,15.1,64.87,20.08,,12.5,,0,0,55.4,29.9,270.9,1014.9,32.8,14.3,,,0,,2017-04-06T07:14:10,2017-04-06T19:50:27,0.39,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/7/2017,22.8,13.9,18.6,22.8,13.9,18.6,4.8,41.57,0,,0,,0,0,46.7,29.1,230.1,1018.8,12.6,16,,,0,,2017-04-07T07:13:05,2017-04-07T19:50:59,0.43,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/8/2017,24.3,11.5,18,24.3,11.5,18,2.9,40.5,0,,0,,0,0,35.6,21,196,1019,8.5,16,,,0,,2017-04-08T07:11:59,2017-04-08T19:51:31,0.46,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/9/2017,27.3,11.5,19.7,26.5,11.5,19.6,6,44.23,0,,0,,0,0,,15,133.8,1020.1,5.4,16,,,0,,2017-04-09T07:10:55,2017-04-09T19:52:03,0.48,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/10/2017,30,14.8,22.6,28.8,14.8,22.5,12.6,55.82,0,,0,,0,0,42.5,19.1,76.3,1022.1,19.3,15.9,,,0,,2017-04-10T07:09:50,2017-04-10T19:52:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/11/2017,29.9,15.8,22.9,28.9,15.8,22.7,12.6,54.97,0,,0,,0,0,37.7,18.5,128,1022.3,30.5,16,,,0,,2017-04-11T07:08:46,2017-04-11T19:53:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/12/2017,29.7,17,23.5,28.9,17,23.4,13.9,57.48,0,,0,,0,0,29.5,18,123.7,1021.4,37.7,16,,,0,,2017-04-12T07:07:43,2017-04-12T19:53:41,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/13/2017,29.2,18,24.1,28.6,18,23.9,14.4,57.16,0,,0,,0,0,33.5,17.3,73.8,1021.1,39.5,16,,,0,,2017-04-13T07:06:40,2017-04-13T19:54:13,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/14/2017,30.8,16.3,23.6,29.8,16.3,23.4,13.3,55.48,0,,0,,0,0,37.1,19.5,66.3,1021.5,30.2,15.8,,,0,,2017-04-14T07:05:38,2017-04-14T19:54:46,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/15/2017,30.2,17.9,24.1,29.2,17.9,23.9,14.9,59.25,0,,0,,0,0,35.8,22.2,84.8,1022.7,40.5,15.9,,,0,,2017-04-15T07:04:36,2017-04-15T19:55:19,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/16/2017,30.2,18.1,24.1,29.1,18.1,23.9,14.2,56.9,0,,0,,0,0,31.7,18,148.8,1022.1,28.6,15.7,,,0,,2017-04-16T07:03:35,2017-04-16T19:55:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/17/2017,29.4,18.8,24.1,29.2,18.8,24.1,16,62.47,0,,0,,0,0,35.6,17.2,158.5,1019.7,29.4,15.7,,,0,,2017-04-17T07:02:34,2017-04-17T19:56:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/18/2017,29.9,20.5,25.3,29.7,20.5,25.3,16.9,61.65,0,,0,,0,0,27.7,15.8,139.2,1019.4,58.7,16,,,0,,2017-04-18T07:01:34,2017-04-18T19:56:58,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/19/2017,30.9,21.3,26.1,29.8,21.3,25.7,15.2,54.19,0,,0,,0,0,34.4,18.9,100,1021,41.9,16,,,0,,2017-04-19T07:00:35,2017-04-19T19:57:32,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/20/2017,30.7,19.5,25.2,29.9,19.5,25.1,15.2,56.51,0,,0,,0,0,33.5,17.5,87.4,1019.8,38.7,15.9,,,0,,2017-04-20T06:59:37,2017-04-20T19:58:05,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/21/2017,31.6,17.7,24.5,30.2,17.7,24.3,14.7,57,0,,0,,0,0,37.1,19.9,138.3,1016.6,22.7,15.8,,,0,,2017-04-21T06:58:39,2017-04-21T19:58:39,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/22/2017,29.4,19.5,23.9,30.5,19.5,24.2,18.2,71.29,0,,0,,0,0,25.9,17,138.5,1013.9,49.6,15.5,,,0,,2017-04-22T06:57:42,2017-04-22T19:59:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/23/2017,31.1,21.6,25.6,32.1,21.6,26,19.4,70.31,0,,0,,0,0,38.9,15.4,205.9,1010.6,51.2,15.6,,,0,,2017-04-23T06:56:45,2017-04-23T19:59:47,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/24/2017,25.9,20.5,23.4,25.9,20.5,23.4,16.9,68.03,0,,0,,0,0,43.3,26.6,281.2,1008.1,64.6,15.9,,,0,,2017-04-24T06:55:50,2017-04-24T20:00:21,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/25/2017,26.6,19.5,22.4,26.6,19.5,22.4,11.9,52.18,0,,0,,0,0,35.3,21.2,279.2,1010.4,61.3,16,,,0,,2017-04-25T06:54:55,2017-04-25T20:00:55,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/26/2017,28.8,20,24.3,28.9,20,24.4,14.8,56.51,0,,0,,0,0,31.7,16.9,203,1011.7,53.7,16,,,0,,2017-04-26T06:54:01,2017-04-26T20:01:29,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/27/2017,32,21.4,26.1,34.6,21.4,27.2,21,75.22,0,,0,,0,0,31.7,20.1,178.1,1013.2,18.5,14.9,,,0,,2017-04-27T06:53:08,2017-04-27T20:02:04,0.01,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,72211012842,KTPA,72202192816,KVDF"
4/28/2017,34.2,22.4,27.8,37.2,22.4,29.6,21.4,70.41,0,,0,,0,0,29.5,17.5,149.3,1016.7,28.5,14.8,,,0,,2017-04-28T06:52:16,2017-04-28T20:02:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/29/2017,35.1,23.9,29,35.3,23.9,29.5,19.4,60.25,0,,0,,0,0,38.9,23.4,119.2,1018.9,34.8,16,,,0,,2017-04-29T06:51:25,2017-04-29T20:03:13,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
4/30/2017,34.3,23.8,28,35.4,23.8,28.9,20.1,64.85,0,,0,,0,0,39.6,25.2,135,1018.2,50.9,16,,,0,,2017-04-30T06:50:35,2017-04-30T20:03:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/1/2017,31.1,23.7,26.9,35.4,23.7,28.3,21.7,73.79,0,,0,,0,0,42.5,29.3,176.4,1016.9,47.7,15.8,,,0,,2017-05-01T06:49:45,2017-05-01T20:04:22,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/2/2017,32,25,27.8,34.8,25,29.1,21.7,71.3,0.44,,8.33,,0,0,,19,213.3,1015.9,65.7,15.9,,,0,,2017-05-02T06:48:57,2017-05-02T20:04:57,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/3/2017,33.5,21.9,26.8,34.6,21.9,27.2,19.6,67.83,0,,0,,0,0,44.6,22.8,96,1015.7,42.4,15.3,,,0,,2017-05-03T06:48:10,2017-05-03T20:05:32,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/4/2017,31.2,22.9,25.6,35,22.9,26.6,20.2,72.99,2.14,,4.17,,0,0,57.1,32.1,163.5,1011.9,42.1,15.7,,,0,,2017-05-04T06:47:23,2017-05-04T20:06:08,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/5/2017,25.4,21.2,22.9,25.4,21.2,22.9,14.8,62.09,11.42,,8.33,,0,0,50,26.9,264.4,1008.9,61.1,15.4,,,0,,2017-05-05T06:46:38,2017-05-05T20:06:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/6/2017,25.1,16.7,21.1,25.1,16.7,21.1,8.8,46.04,0,,0,,0,0,62.7,37.8,302.3,1013.1,25.5,16,,,0,,2017-05-06T06:45:54,2017-05-06T20:07:18,0.41,Partially cloudy,Partly cloudy throughout the day.,wind,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/7/2017,27.9,16.3,22.2,27.8,16.3,22.2,13.3,58.47,0,,0,,0,0,38.9,22.8,285.7,1015.9,11.5,16,,,0,,2017-05-07T06:45:11,2017-05-07T20:07:53,0.45,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/8/2017,30,17.9,24,29.9,17.9,24,15.5,61.63,0,,0,,0,0,27.7,22.8,297,1017,9.6,15.7,,,0,,2017-05-08T06:44:29,2017-05-08T20:08:29,0.47,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/9/2017,32,17.2,24.7,31.2,17.2,24.5,14.8,57.35,0,,0,,0,0,35.3,19.1,185.5,1017.4,7.1,15.9,,,0,,2017-05-09T06:43:48,2017-05-09T20:09:04,0.49,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/10/2017,32.9,18.8,26,32.9,18.8,25.9,15.9,57.11,0,,0,,0,0,34.6,19.1,211.6,1018.1,11.6,16,,,0,,2017-05-10T06:43:08,2017-05-10T20:09:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/11/2017,32.8,19.7,26,32.9,19.7,26.1,17.1,60.77,0,,0,,0,0,35.3,20.6,201.4,1016.9,19.2,15.9,,,0,,2017-05-11T06:42:29,2017-05-11T20:10:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
5/12/2017,30.3,20.7,25.5,30.6,20.7,25.7,18.6,67.58,0,,0,,0,0,33.5,20.4,186.3,1013.8,33.6,15.6,,,0,,2017-05-12T06:41:52,2017-05-12T20:10:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
